"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@dannysullivan thanks!",FALSE,132,"dannysullivan",2015-08-10 21:04:27,FALSE,"630843402016272388","630847201145569280","858051","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",13,FALSE,FALSE,NA,NA
"RT @elonmusk: Almost ready to release highway autosteer and parallel autopark software update",FALSE,0,NA,2015-07-31 18:33:31,FALSE,NA,"627185335793913856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",2741,TRUE,FALSE,NA,NA
"RT @NickTimiraos: It finally happened: A drone delivers medications to a remote clinic in rural Virginia http://t.co/3Y36RHNhW1 http://t.co…",FALSE,0,NA,2015-07-19 23:03:46,FALSE,NA,"622904691375112193",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",794,TRUE,FALSE,NA,NA
"RT @amcafee: In all Google fiber cities, public housing will get the service for $0 down, $0/month. http://t.co/4Fau5D0Owz #2MA http://t.co…",FALSE,0,NA,2015-07-18 16:24:52,FALSE,NA,"622441917494616065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",335,TRUE,FALSE,NA,NA
"RT @TeslaMotors: “One must be sane to think clearly, but one can think deeply &amp; be quite insane.” Nikola Tesla. Happy b-day to you. http://…",FALSE,0,NA,2015-07-10 19:47:46,FALSE,NA,"619593876311912448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",4728,TRUE,FALSE,NA,NA
"RT @ussoccer_wnt: Soccer Moms &amp; World. Cup. Champions. http://t.co/Z31PbE4r9l",FALSE,0,NA,2015-07-06 02:45:46,FALSE,NA,"617887133089402881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",5740,TRUE,FALSE,NA,NA
"Nice moment. Great win today #USAWomensSoccer  https://t.co/on67fgxvVl",FALSE,126,NA,2015-07-06 01:54:47,FALSE,NA,"617874300712845312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",42,FALSE,FALSE,NA,NA
"Nice win by the quakes. Enjoyed the atmosphere #mls http://t.co/z6jbLAgV4X",FALSE,159,NA,2015-06-28 05:01:10,FALSE,NA,"615022101024485376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",27,FALSE,FALSE,NA,NA
"RT @googlephotos: The day love conquered all is a day to remember. Let’s get out there and celebrate! #pride #lovewins #capturethelove http…",FALSE,0,NA,2015-06-26 19:18:39,FALSE,NA,"614513120103432193",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",682,TRUE,FALSE,NA,NA
"RT @viticci: Well played, @google. http://t.co/dHEgdj9Kbc",FALSE,0,NA,2015-06-26 15:25:19,FALSE,NA,"614454400866619392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",216,TRUE,FALSE,NA,NA
"What a day. It's been a long hard wait for many. Still is for many in other places. Hope we chip away at that next https://t.co/xBCgXP96Ck",FALSE,126,NA,2015-06-26 15:21:36,FALSE,NA,"614453462865063936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",51,FALSE,FALSE,NA,NA
"Wow:) https://t.co/ujOwMCxgTB",FALSE,60,NA,2015-06-25 04:32:01,FALSE,NA,"613927602823139329",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",21,FALSE,FALSE,NA,NA
"RT @googlenewslab: Welcome to our new site
https://t.co/Vwrb0SzeqW http://t.co/OwxJz1tFLc",FALSE,0,NA,2015-06-22 16:21:05,FALSE,NA,"613018883440578561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",238,TRUE,FALSE,NA,NA
"RT @btaylor: Neural networks generating art - http://t.co/oMplRBaeKy http://t.co/wwQCrCBiE0",FALSE,0,NA,2015-06-21 18:35:02,FALSE,NA,"612690205896675328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",127,TRUE,FALSE,NA,NA
"RT @Atul_Gawande: Great @NYTimes piece on the lives saved by dropping door-to-balloon time. @hmkyale deserves a nobel for this. http://t.co…",FALSE,0,NA,2015-06-21 17:24:01,FALSE,NA,"612672332855840768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",132,TRUE,FALSE,NA,NA
"RT @Android: Let's party for #Pride. Who's in? http://t.co/IgmrkIARFr #andproud http://t.co/lTnUGhPJXf",FALSE,0,NA,2015-06-18 19:06:47,FALSE,NA,"611611030712553472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",473,TRUE,FALSE,NA,NA
"RT @BenedictEvans: Some time next year, the 20 billionth mobile phone will be sold.",FALSE,0,NA,2015-06-17 20:43:17,FALSE,NA,"611272929112764416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",286,TRUE,FALSE,NA,NA
"Congrats to Abby Wambach and the US Womens team, onto round of 16 in the world cup! #WomensWorldCup",FALSE,58,NA,2015-06-17 04:49:20,FALSE,NA,"611032856932933633",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",8,FALSE,FALSE,NA,NA
"RT @StephenCurry30: Promise to all the Warrior fans...we will figure this thing out...if it's the last thing we do we will figure it out",FALSE,0,NA,2015-06-17 04:42:18,FALSE,NA,"611031086454325248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",35353,TRUE,FALSE,NA,NA
"RT @nytimes: Race after race, this teenager crosses then finish line — then collapses http://t.co/LwvIi5G7eN http://t.co/SWsZLmhQ16",FALSE,0,NA,2015-06-16 04:10:49,FALSE,NA,"610660776991309824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",333,TRUE,FALSE,NA,NA
"#goldenstatewarriors http://t.co/zA6XZIrObD",FALSE,124,NA,2015-06-15 00:19:45,FALSE,NA,"610240240582668288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",24,FALSE,FALSE,NA,NA
"RT @igrigorik: moving web platform security forward: http://t.co/d9YFVRjb5X - awesome overview of new and upcoming security work (and featu…",FALSE,0,NA,2015-06-14 01:57:05,FALSE,NA,"609902345741189120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",45,TRUE,FALSE,NA,NA
"RT @ValaAfshar: Google ‘Headquarters’ in 1998 http://t.co/w5rQWwz8rU",FALSE,0,NA,2015-06-13 03:59:47,FALSE,NA,"609570835779555328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",562,TRUE,FALSE,NA,NA
"RT @brainpicker: Computing pioneer Alan Turing died on this day in 1954 – may we never forget why http://t.co/H6P8lB2hpr http://t.co/CDWfA3…",FALSE,0,NA,2015-06-08 03:23:02,FALSE,NA,"607749648384561152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",772,TRUE,FALSE,NA,NA
"@Padmasree best wishes",FALSE,22,"Padmasree",2015-06-07 05:53:11,FALSE,"606449904047804417","607425047859363840","15076390","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",1,FALSE,FALSE,NA,NA
"RT @FiveThirtyEight: Lionel Messi is once again on the precipice of glory: http://t.co/MCm5qukuQg http://t.co/TYsJFL1ZKo",FALSE,0,NA,2015-06-06 16:05:19,FALSE,NA,"607216708596592640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",85,TRUE,FALSE,NA,NA
"RT @warriors: !!!!",FALSE,0,NA,2015-06-05 03:58:23,FALSE,NA,"606671381762220032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",3386,TRUE,FALSE,NA,NA
"RT @msquinn: Photo from 1st untethered spacewalk in 1984. @NASA spacesuit eng team doing an AMA in 10 mins: http://t.co/3P63Nur8DP http://t…",FALSE,0,NA,2015-06-03 20:51:04,FALSE,NA,"606201456765636609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",47,TRUE,FALSE,NA,NA
"I have followed football since the days of Socrates, Zico and the glorious Brazilian team then. Today is a good day. http://t.co/IT1QorP9xs",FALSE,186,NA,2015-06-03 03:14:53,FALSE,NA,"605935660201971713",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",102,FALSE,FALSE,NA,NA
"RT @inboxbygmail: Inbox now helps you get right to other apps, like HotelTonight and Eat24 faster. http://t.co/VFNuqb4TBI http://t.co/LXOgQ…",FALSE,0,NA,2015-06-02 19:01:03,FALSE,NA,"605811383750369280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",68,TRUE,FALSE,NA,NA
"RT @waltmossberg: The new Google Photos: Free at last, and very smart. Here’s my review. http://t.co/cz40EOQbDN http://t.co/0FqI4fSXm1",FALSE,0,NA,2015-06-02 15:03:43,FALSE,NA,"605751656035151872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",74,TRUE,FALSE,NA,NA
"RT @mashable: Recycling center looking for woman who left behind rare $200,000 Apple I computer. http://t.co/Vk7pODr0Of http://t.co/hqSIioS…",FALSE,0,NA,2015-05-31 20:10:57,FALSE,NA,"605104195776057345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",478,TRUE,FALSE,NA,NA
"@backlon Love the tech and the details behind the site and the app, thanks for the immersive look at #io15",FALSE,48,"backlon",2015-05-29 17:45:32,FALSE,"604320785801420800","604342825778466817","1090141","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",7,FALSE,FALSE,NA,NA
"@msquinn thanks:)",FALSE,12,"msquinn",2015-05-29 17:43:47,FALSE,"604328486908620800","604342387578511360","15293504","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",2,FALSE,FALSE,NA,NA
"RT @adamlashinsky: Google's Sundar Pichai: This is why we can afford to be patient via @FortuneMagazine http://t.co/CwykmSKo9Q",FALSE,0,NA,2015-05-29 16:02:56,FALSE,NA,"604317004779008000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",35,TRUE,FALSE,NA,NA
"RT @davidlee: Whoa - @googlephotos is amazing. Cc @dflieb @sundarpichai",FALSE,0,NA,2015-05-29 15:13:39,FALSE,NA,"604304602599542784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",6,TRUE,FALSE,NA,NA
"@davemorin @pmarca well said. congrats!",FALSE,15,"davemorin",2015-05-29 08:21:53,FALSE,"604164476154195968","604200978330472449","3475","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",1,FALSE,FALSE,NA,NA
"RT @googlephotos: Google Photos is now live in the App Store! Download the app at https://t.co/v2OL3OycQt.",FALSE,0,NA,2015-05-28 22:14:14,FALSE,NA,"604048060063174656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",220,TRUE,FALSE,NA,NA
"RT @timoreilly: I failed for an hour on Memorial Day to find this photo of my great uncle's gravestone.   Google Photos took seconds http:/…",FALSE,0,NA,2015-05-28 22:12:21,FALSE,NA,"604047586626953218",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",57,TRUE,FALSE,NA,NA
"RT @Android: The new Google Photos app is here https://t.co/qnBWKHBdqF",FALSE,0,NA,2015-05-28 20:54:13,FALSE,NA,"604027921125105665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",249,TRUE,FALSE,NA,NA
"RT @claybavor: We've had a few GoPro cameras laying around the office recently... http://t.co/BGikx4YoN4",FALSE,0,NA,2015-05-28 20:37:22,FALSE,NA,"604023679505195008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",21,TRUE,FALSE,NA,NA
"RT @TheFunnyHipster: Offline maps can be very useful for me. Thank you @sundarpichai @google",FALSE,0,NA,2015-05-28 18:09:06,FALSE,NA,"603986370776846337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",16,TRUE,FALSE,NA,NA
"RT @SusanWojcicki: #HappyBirthdayYouTube! Celebrating 10 years today from A-Z:
https://t.co/43DIAeNxNs",FALSE,0,NA,2015-05-28 17:57:38,FALSE,NA,"603983482277113856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",28,TRUE,FALSE,NA,NA
"RT @stripe: Android Pay is coming. Learn more and sign up for the beta: https://t.co/CyIuAYvrbX http://t.co/aUKAzq33lf",FALSE,0,NA,2015-05-28 17:48:03,FALSE,NA,"603981073362485248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",103,TRUE,FALSE,NA,NA
"RT @Recode: At I/O, Google introduces newest version of Android, two payments products http://t.co/dJkQCgqw1X http://t.co/4eeT8j3iUo",FALSE,0,NA,2015-05-28 17:41:20,FALSE,NA,"603979379329273856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",29,TRUE,FALSE,NA,NA
"RT @StevenLevy: .@sundarpichai now explaining how deep learning works.   This is news that stays news.  #GoogleIO2015",FALSE,0,NA,2015-05-28 17:40:26,FALSE,NA,"603979155810615296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",17,TRUE,FALSE,NA,NA
"RT @erickschonfeld: ""Any Android device will recognize another device based on Brillo or Weave""-@sundarpichai #GoogleIO  (extending Android…",FALSE,0,NA,2015-05-28 17:39:53,FALSE,NA,"603979016157073408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",19,TRUE,FALSE,NA,NA
"RT @dannysullivan: Jumbo Pong at Google #io15 http://t.co/GHubcjYA2T",FALSE,0,NA,2015-05-28 15:59:49,FALSE,NA,"603953832989564928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",50,TRUE,FALSE,NA,NA
"RT @BradStone: Meeker: India top country in new internet users: 232 million internet users growing 37 percent y/y, majority on smartphone",FALSE,0,NA,2015-05-27 17:37:53,FALSE,NA,"603616125696475136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",116,TRUE,FALSE,NA,NA
"RT @cdixon: Mary Meeker's @kpcb's 2015 Internet Trends Report is out. Always a must read http://t.co/6ufFWjs8lH",FALSE,0,NA,2015-05-27 17:37:33,FALSE,NA,"603616041407754241",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",236,TRUE,FALSE,NA,NA
"RIP John Nash, a truly original thinker and a beautiful mind http://t.co/PPZYW8DToO",FALSE,115,NA,2015-05-24 17:52:21,FALSE,NA,"602532600024997888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",155,FALSE,FALSE,NA,NA
"RT @dannysullivan: Proud to be Irish. Now if we can get gay marriage legalized throughout the US http://t.co/9fRIuwW3mW",FALSE,0,NA,2015-05-23 18:10:18,FALSE,NA,"602174731056361474",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",14,TRUE,FALSE,NA,NA
"Excited to support @ColorGenomics on their mission to make genetic testing affordable http://t.co/83MymCOXgW",FALSE,44,NA,2015-05-22 04:01:02,FALSE,NA,"601598619788054529",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",15,FALSE,FALSE,NA,NA
"RT @google: Your search results just got more real time: See Tweets in Google Search on mobile http://t.co/nuiEhiQM87 <U+0001F44D> http://t.co/Vt2lxSP…",FALSE,0,NA,2015-05-19 18:32:24,FALSE,NA,"600730742763626496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",899,TRUE,FALSE,NA,NA
"RT @JRRaphael: How I use Android: Android VP Brian Rakowski http://t.co/x6GWNfvte4

A super fun series -- really enjoying these! http://t.c…",FALSE,0,NA,2015-05-16 00:03:29,FALSE,NA,"599364511993241600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",22,TRUE,FALSE,NA,NA
"RT @ChromiumDev: Chrome for Android team are doing a Reddit AMA starting right now. Come join in the fun!

https://t.co/a5VBcjd5nc",FALSE,0,NA,2015-05-13 23:19:16,FALSE,NA,"598628604784705536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",20,TRUE,FALSE,NA,NA
"RIP Venkat. So selfless and always put others first. We will miss you, thoughts with your family http://t.co/dkjWIa3kdX",FALSE,85,NA,2015-05-13 06:47:14,FALSE,NA,"598378952445464576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",73,FALSE,FALSE,NA,NA
"RT @claybavor: Delighted to welcome the Timeful team to Google! @timefulapp",FALSE,0,NA,2015-05-05 04:45:47,FALSE,NA,"595449287460261888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",17,TRUE,FALSE,NA,NA
"RT @cdixon: ""Lemonade vs Lemonade Cleanse"" (from @NewYorker) http://t.co/Ik8vR8DHkW",FALSE,0,NA,2015-04-26 01:39:52,FALSE,NA,"592141006973243393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",505,TRUE,FALSE,NA,NA
"@ColorGenomics @othman @eladgil  congrats!",FALSE,8,"Color",2015-04-21 05:07:13,FALSE,"590365439512809472","590381251749523456","2590811666","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",3,FALSE,FALSE,NA,NA
"RT @ColorGenomics: We are excited to announce the launch of Color’s Breast and Ovarian cancer genetic risk test for $249. https://t.co/sTdS…",FALSE,0,NA,2015-04-21 05:06:48,FALSE,NA,"590381147584012289",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",135,TRUE,FALSE,NA,NA
"RT @googlechrome: The Chromebook family is growing with new Chromebooks from just $149. http://t.co/6JXQxyVYPL",FALSE,0,NA,2015-03-31 17:45:06,FALSE,NA,"582961832018755586",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",144,TRUE,FALSE,NA,NA
"RT @google: We’ve got a new CFO! Excited to welcome Ruth Porat to Google (and back to California). http://t.co/Bcl4OdfRJ0",FALSE,0,NA,2015-03-24 14:58:26,FALSE,NA,"580383173030219776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",265,TRUE,FALSE,NA,NA
"RT @elonmusk: SpaceX Photos Are Now Available Under a Creative Commons License http://t.co/OgHJYimuCU",FALSE,0,NA,2015-03-21 16:03:17,FALSE,NA,"579312332108500992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",895,TRUE,FALSE,NA,NA
"RT @dannysullivan: Google Now really is good. Just got off the plane at LAX &amp; predicted yep, I'm off to #PaleyFest http://t.co/yLHA8ftl5V",FALSE,0,NA,2015-03-15 04:31:22,FALSE,NA,"576963878938021888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",14,TRUE,FALSE,NA,NA
"RT @jankoum: WhatsApp crossed 1B Android downloads. btw our android team is four people + Brian. very small team, very big impact. http://t…",FALSE,0,NA,2015-03-11 21:15:52,FALSE,NA,"575767116659453952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",2153,TRUE,FALSE,NA,NA
"RT @googlechrome: Learn more about the new Chromebook Pixel with USB Type-C at http://t.co/zcg9nd5wEo http://t.co/7rGOzFsH2C",FALSE,0,NA,2015-03-11 21:12:48,FALSE,NA,"575766343032643584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",186,TRUE,FALSE,NA,NA
"Thanks to @om and @gigaom for the great work over the years.",FALSE,146,NA,2015-03-10 03:09:55,FALSE,NA,"575131440242782208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",92,FALSE,FALSE,"-122.1361687","37.3843614"
"RT @googledevs: Today we salute all women &amp; their contributions to tech http://t.co/pZVR1KGnGI #IWD15 #WomenTechmakers http://t.co/BfvI9ddJ…",FALSE,0,NA,2015-03-08 06:41:56,FALSE,NA,"574460022463205376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",474,TRUE,FALSE,NA,NA
"RT @cdixon: ""The smartphone is the defining technology of the age"" http://t.co/cW3Mwnmizz http://t.co/gFt2jvDOAR",FALSE,0,NA,2015-03-06 07:17:38,FALSE,NA,"573744227500232704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",482,TRUE,FALSE,NA,NA
"RT @Android: Today's the last day of #MWC15. If you're in Barcelona, be sure to stop by #AndroidMWC and say hi! http://t.co/WytOwto9tz",FALSE,0,NA,2015-03-05 08:05:13,FALSE,NA,"573393816893431809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",190,TRUE,FALSE,NA,NA
"Helped get thru the jet lag in Barcelona. http://t.co/s6dF5rF1ot",FALSE,271,NA,2015-03-04 17:25:06,FALSE,NA,"573172326809907201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",92,FALSE,FALSE,NA,NA
"RT @RolfeWinkler: Rewatching @BradStone interview w @sundarpichai at #MWC15. Really well done. Very impressive how much ground got covered.",FALSE,0,NA,2015-03-04 06:01:40,FALSE,NA,"573000335524044800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",4,TRUE,FALSE,NA,NA
